FECHA,COD_MUNICIPIO,MUNICIPIO,POBLACION_TOTAL,PROP_ENVEJECIMIENTO,TASA_DEMANDA,TASA_PARO,RATIO_DEMANDA_PARO,SERVICIOS_TURISTICOS,SERVICIOS_SANIDAD,CONSULTORIOS,FARMACIAS,HOSPITALES,ESCUELAS,ALUMNOS,EMPRESAS,PROP_POBLACION_EXTRANJERA,DISTANCIA_CAPITAL
2005,42037,42037 BLIECOS,45,0.5111111111111111,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,40.8
2005,42038,42038 BORJABAD,54,0.5,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,35.7
2005,42039,42039 BOROBIA,339,0.4277286135693215,3.954802259887006,2.824858757062147,1.4,3.0,,,,0.0,0.0,0,,0.0029498525073746312,62.9
2005,42041,42041 BUBEROS,45,0.4666666666666667,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,36.3
2005,42042,42042 BUITRAGO,56,0.17857142857142858,5.555555555555555,2.7777777777777777,2.0,3.0,,,,0.0,0.0,0,,0.0,13.4
2005,42043,42043 BURGO DE OSMA-CIUDAD DE OSMA,5068,0.2488161010260458,7.948303715670437,6.138933764135703,1.2947368421052632,23.0,,,,0.0,4.0,787,,0.03867403314917127,56.9
2005,42044,42044 CABREJAS DEL CAMPO,78,0.47435897435897434,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,28.3
2005,42045,42045 CABREJAS DEL PINAR,461,0.3882863340563991,4.780876494023905,4.780876494023905,1.0,4.0,,,,0.0,0.0,0,,0.07158351409978309,34.1
2005,42046,42046 CALATAÑAZOR,64,0.34375,5.128205128205128,2.564102564102564,2.0,10.0,,,,0.0,0.0,0,,0.046875,31.6
2005,42048,42048 CALTOJAR,108,0.5740740740740741,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,64.0
2005,42049,42049 CANDILICHERA,196,0.42857142857142855,0.9259259259259258,0.9259259259259258,1.0,0.0,,,,0.0,0.0,0,,0.0,24.5
2005,42050,42050 CAÑAMAQUE,38,0.5789473684210527,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,67.5
2005,42051,42051 CARABANTES,29,0.4827586206896552,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,58.4
2005,42052,42052 CARACENA,19,0.3157894736842105,10.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,87.1
2005,42053,42053 CARRASCOSA DE ABAJO,33,0.36363636363636365,9.523809523809524,9.523809523809524,1.0,0.0,,,,0.0,0.0,0,,0.0,81.7
2005,42054,42054 CARRASCOSA DE LA SIERRA,12,0.5,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,27.4
2005,42055,42055 CASAREJOS,252,0.31746031746031744,5.0359712230215825,4.316546762589928,1.1666666666666667,6.0,,,,0.0,1.0,33,,0.01984126984126984,58.0
2005,42056,42056 CASTILFRIO DE LA SIERRA,28,0.17857142857142858,4.545454545454546,4.545454545454546,1.0,0.0,,,,0.0,0.0,0,,0.0,26.3
2005,42057,42057 CASTILRUIZ,278,0.539568345323741,0.8130081300813009,0.8130081300813009,1.0,0.0,,,,0.0,0.0,0,,0.039568345323741004,49.7
2005,42058,42058 CASTILLEJO DE ROBLEDO,161,0.38509316770186336,3.1914893617021276,1.0638297872340425,3.0,8.0,,,,0.0,0.0,0,,0.012422360248447204,98.6
2005,42059,42059 CENTENERA DE ANDALUZ,25,0.4,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,52.7
2005,42060,42060 CERBON,42,0.5952380952380952,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,46.6
2005,42061,42061 CIDONES,351,0.2905982905982906,3.4334763948497855,3.004291845493562,1.1428571428571428,17.0,,,,0.0,0.0,0,,0.005698005698005698,15.1
2005,42062,42062 CIGUDOSA,55,0.6727272727272727,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,59.3
2005,42063,42063 CIHUELA,82,0.5609756097560976,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,71.0
2005,42064,42064 CIRIA,106,0.33962264150943394,1.6129032258064515,0.0,,2.0,,,,0.0,0.0,0,,0.009433962264150943,52.6
2005,42065,42065 CIRUJALES DEL RIO,34,0.4411764705882353,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,22.1
2005,42068,42068 COSCURITA,129,0.3875968992248062,0.0,0.0,,1.0,,,,0.0,0.0,0,,0.0,44.6
2005,42069,42069 COVALEDA,2020,0.2495049504950495,6.861198738170347,5.520504731861198,1.2428571428571429,9.0,,,,0.0,2.0,315,,0.023762376237623763,48.9
2005,42070,42070 CUBILLA,61,0.47540983606557374,6.666666666666667,6.666666666666667,1.0,1.0,,,,0.0,0.0,0,,0.0,45.9
2005,42071,42071 CUBO DE LA SOLANA,231,0.45454545454545453,0.819672131147541,0.0,,2.0,,,,0.0,0.0,0,,0.004329004329004329,24.6
2005,42073,42073 CUEVA DE AGREDA,93,0.45161290322580644,3.9215686274509802,3.9215686274509802,1.0,2.0,,,,0.0,0.0,0,,0.0,60.9
2005,42075,42075 DEVANOS,114,0.5964912280701754,4.444444444444445,4.444444444444445,1.0,0.0,,,,0.0,0.0,0,,0.008771929824561403,63.1
2005,42076,42076 DEZA,338,0.40236686390532544,1.7341040462427744,1.7341040462427744,1.0,2.0,,,,0.0,0.0,0,,0.011834319526627219,61.2
2005,42078,42078 DURUELO DE LA SIERRA,1383,0.23644251626898047,5.456570155902004,4.4543429844097995,1.225,7.0,,,,0.0,1.0,126,,0.019522776572668113,71.2
2005,42079,42079 ESCOBOSA DE ALMAZAN,37,0.32432432432432434,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,55.5
2005,42080,42080 ESPEJA DE SAN MARCELINO,232,0.4525862068965517,3.669724770642202,2.7522935779816518,1.3333333333333333,0.0,,,,0.0,0.0,0,,0.021551724137931036,71.2
2005,42081,42081 ESPEJON,205,0.40487804878048783,3.8461538461538463,2.8846153846153846,1.3333333333333333,0.0,,,,0.0,0.0,0,,0.01951219512195122,71.9
2005,42082,42082 ESTEPA DE SAN JUAN,10,0.5,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,26.4
2005,42083,42083 FRECHILLA DE ALMAZAN,33,0.5151515151515151,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,44.4
2005,42084,42084 FRESNO DE CARACENA,32,0.40625,5.263157894736842,5.263157894736842,1.0,0.0,,,,0.0,0.0,0,,0.0,78.1
2005,42085,42085 FUENTEARMEGIL,281,0.4697508896797153,1.3986013986013985,0.6993006993006993,2.0,0.0,,,,0.0,0.0,0,,0.0035587188612099642,71.4
2005,42086,42086 FUENTECAMBRON,60,0.4666666666666667,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.016666666666666666,86.9
2005,42087,42087 FUENTECANTOS,56,0.23214285714285715,2.857142857142857,2.857142857142857,1.0,0.0,,,,0.0,0.0,0,,0.017857142857142856,14.8
2005,42088,42088 FUENTELMONGE,110,0.5181818181818182,2.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,70.6
2005,42089,42089 FUENTELSAZ DE SORIA,57,0.42105263157894735,7.142857142857142,3.571428571428571,2.0,0.0,,,,0.0,0.0,0,,0.0,15.6
2005,42090,42090 FUENTEPINILLA,138,0.42028985507246375,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,38.3
2005,42092,42092 FUENTES DE MAGAÑA,77,0.5064935064935064,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,45.8
2005,42093,42093 FUENTESTRUN,67,0.3880597014925373,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,51.3
2005,42094,42094 GARRAY,490,0.20408163265306123,6.153846153846154,4.3076923076923075,1.4285714285714286,14.0,,,,0.0,0.0,0,,0.018367346938775512,8.8
2005,42095,42095 GOLMAYO,1402,0.11768901569186876,5.345911949685535,3.039832285115304,1.7586206896551724,7.0,,,,0.0,0.0,0,,0.026390870185449358,4.0
2005,42096,42096 GOMARA,424,0.35377358490566035,4.526748971193416,3.7037037037037033,1.2222222222222223,6.0,,,,0.0,1.0,62,,0.025943396226415096,38.7
2005,42097,42097 GORMAZ,18,0.6111111111111112,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.1111111111111111,65.2
2005,42098,42098 HERRERA DE SORIA,19,0.6842105263157895,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,58.5
2005,42100,42100 HINOJOSA DEL CAMPO,40,0.5,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,45.1
2005,42103,42103 LANGA DE DUERO,848,0.3113207547169811,3.9447731755424065,3.155818540433925,1.25,5.0,,,,0.0,1.0,43,,0.06367924528301887,87.7
2005,42105,42105 LICERAS,56,0.44642857142857145,12.0,12.0,1.0,0.0,,,,0.0,0.0,0,,0.0,93.8
2005,42106,42106 LOSILLA (LA),13,0.6153846153846154,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,25.9
2005,42107,42107 MAGAÑA,104,0.41346153846153844,3.6363636363636362,3.6363636363636362,1.0,0.0,,,,0.0,0.0,0,,0.08653846153846154,38.1
2005,42108,42108 MAJAN,15,0.4666666666666667,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,60.8
2005,42110,42110 MATALEBRERAS,117,0.4358974358974359,4.838709677419355,3.225806451612903,1.5,4.0,,,,0.0,0.0,0,,0.03418803418803419,44.9
2005,42111,42111 MATAMALA DE ALMAZAN,372,0.3897849462365591,7.317073170731707,6.341463414634147,1.1538461538461537,0.0,,,,0.0,0.0,0,,0.008064516129032258,44.7
2005,42113,42113 MEDINACELI,694,0.3126801152737752,5.7356608478802995,3.99002493765586,1.4375,26.0,,,,0.0,0.0,0,,0.09654178674351585,78.9
2005,42115,42115 MIÑO DE MEDINACELI,99,0.36363636363636365,0.0,0.0,,1.0,,,,0.0,0.0,0,,0.0,75.1
2005,42116,42116 MIÑO DE SAN ESTEBAN,75,0.6533333333333333,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,83.1
2005,42117,42117 MOLINOS DE DUERO,188,0.2553191489361702,11.504424778761061,6.1946902654867255,1.8571428571428572,7.0,,,,0.0,0.0,0,,0.005319148936170213,38.4
2005,42118,42118 MOMBLONA,36,0.4444444444444444,10.0,10.0,1.0,0.0,,,,0.0,0.0,0,,0.0,56.1
2005,42119,42119 MONTEAGUDO DE LAS VICARIAS,257,0.4591439688715953,8.0,6.4,1.25,1.0,,,,0.0,0.0,43,,0.05058365758754864,72.4
2005,42120,42120 MONTEJO DE TIERMES,245,0.42857142857142855,2.479338842975207,2.479338842975207,1.0,8.0,,,,0.0,0.0,0,,0.13877551020408163,95.9
2005,42121,42121 MONTENEGRO DE CAMEROS,100,0.37,4.918032786885246,3.278688524590164,1.5,3.0,,,,0.0,0.0,0,,0.0,63.4
2005,42123,42123 MORON DE ALMAZAN,234,0.4829059829059829,0.9009009009009009,0.9009009009009009,1.0,4.0,,,,0.0,0.0,25,,0.0,49.2
2005,42124,42124 MURIEL DE LA FUENTE,82,0.34146341463414637,0.0,0.0,,2.0,,,,0.0,0.0,0,,0.036585365853658534,36.6
2005,42125,42125 MURIEL VIEJO,67,0.4626865671641791,6.666666666666667,6.666666666666667,1.0,0.0,,,,0.0,0.0,0,,0.014925373134328358,40.4
2005,42127,42127 NAFRIA DE UCERO,79,0.4430379746835443,7.6923076923076925,7.6923076923076925,1.0,1.0,,,,0.0,0.0,0,,0.0,69.7
2005,42128,42128 NARROS,50,0.36,6.896551724137931,6.896551724137931,1.0,0.0,,,,0.0,0.0,0,,0.0,23.9
2005,42129,42129 NAVALENO,974,0.23716632443531827,3.2590051457975986,2.2298456260720414,1.4615384615384615,11.0,,,,0.0,1.0,125,,0.052361396303901436,47.1
2005,42130,42130 NEPAS,81,0.4074074074074074,2.127659574468085,0.0,,1.0,,,,0.0,0.0,0,,0.0,52.2
2005,42131,42131 NOLAY,85,0.4235294117647059,2.3255813953488373,2.3255813953488373,1.0,0.0,,,,0.0,0.0,0,,0.0,39.2
2005,42132,42132 NOVIERCAS,215,0.42790697674418604,0.8771929824561403,0.0,,1.0,,,,0.0,0.0,0,,0.037209302325581395,46.6
2005,42134,42134 OLVEGA,3369,0.18492134164440488,8.277999114652502,6.595838866755202,1.25503355704698,5.0,,,,0.0,4.0,632,,0.05046007717423568,50.1
2005,42135,42135 ONCALA,105,0.3619047619047619,1.694915254237288,1.694915254237288,1.0,1.0,,,,0.0,0.0,0,,0.05714285714285714,32.3
2005,42139,42139 PINILLA DEL CAMPO,21,0.38095238095238093,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,44.6
2005,42140,42140 PORTILLO DE SORIA,19,0.47368421052631576,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,41.6
2005,42141,42141 POVEDA DE SORIA (LA),124,0.43548387096774194,6.349206349206349,4.761904761904762,1.3333333333333333,0.0,,,,0.0,0.0,0,,0.0,31.5
2005,42142,42142 POZALMURO,100,0.47,6.976744186046512,6.976744186046512,1.0,0.0,,,,0.0,0.0,0,,0.02,40.7
2005,42144,42144 QUINTANA REDONDA,562,0.35587188612099646,4.968944099378882,3.1055900621118013,1.6,1.0,,,,0.0,1.0,39,,0.04448398576512456,22.4
2005,42145,42145 QUINTANAS DE GORMAZ,184,0.34782608695652173,9.615384615384617,4.807692307692308,2.0,2.0,,,,0.0,0.0,0,,0.04891304347826087,61.0
2005,42148,42148 QUIÑONERIA,15,0.4666666666666667,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,54.5
2005,42149,42149 RABANOS (LOS),467,0.2762312633832976,5.0675675675675675,3.7162162162162162,1.3636363636363635,1.0,,,,0.0,0.0,0,,0.010706638115631691,8.1
2005,42151,42151 REBOLLAR,54,0.46296296296296297,0.0,0.0,,2.0,,,,0.0,0.0,0,,0.018518518518518517,22.8
2005,42152,42152 RECUERDA,105,0.47619047619047616,3.7735849056603774,3.7735849056603774,1.0,0.0,,,,0.0,0.0,0,,0.0,64.1
2005,42153,42153 RELLO,33,0.45454545454545453,0.0,0.0,,3.0,,,,0.0,0.0,0,,0.0,75.7
2005,42154,42154 RENIEBLAS,126,0.2857142857142857,2.5316455696202533,1.2658227848101267,2.0,0.0,,,,0.0,0.0,0,,0.06349206349206349,15.4
2005,42155,42155 RETORTILLO DE SORIA,227,0.5110132158590308,3.8461538461538463,3.8461538461538463,1.0,4.0,,,,0.0,0.0,0,,0.02643171806167401,77.2
2005,42156,42156 REZNOS,38,0.3684210526315789,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,52.5
2005,42157,42157 RIBA DE ESCALOTE (LA),25,0.76,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,71.1
2005,42158,42158 RIOSECO DE SORIA,137,0.35036496350364965,4.0,4.0,1.0,2.0,,,,0.0,0.0,0,,0.072992700729927,37.8
2005,42159,42159 ROLLAMIENTA,48,0.3958333333333333,0.0,0.0,,2.0,,,,0.0,0.0,0,,0.0625,25.3
2005,42160,42160 ROYO (EL),313,0.44089456869009586,1.2903225806451613,1.2903225806451613,1.0,8.0,,,,0.0,0.0,0,,0.012779552715654952,23.9
2005,42161,42161 SALDUERO,186,0.3817204301075269,5.9405940594059405,5.9405940594059405,1.0,6.0,,,,0.0,0.0,0,,0.0,39.5
2005,42162,42162 SAN ESTEBAN DE GORMAZ,3158,0.30747308423052566,5.537459283387622,4.397394136807818,1.2592592592592593,13.0,,,,0.0,4.0,632,,0.02881570614312856,69.3
2005,42163,42163 SAN FELICES,74,0.35135135135135137,9.090909090909092,6.8181818181818175,1.3333333333333333,2.0,,,,0.0,0.0,0,,0.0,58.2
2005,42164,42164 SAN LEONARDO DE YAGÜE,2300,0.19434782608695653,5.456936226166995,4.733727810650888,1.1527777777777777,15.0,,,,0.0,2.0,402,,0.08565217391304347,52.4
2005,42165,42165 SAN PEDRO MANRIQUE,572,0.26223776223776224,4.722222222222222,4.166666666666666,1.1333333333333333,13.0,,,,0.0,1.0,110,,0.14160839160839161,42.1
2005,42166,42166 SANTA CRUZ DE YANGUAS,65,0.3384615384615385,7.317073170731707,4.878048780487805,1.5,0.0,,,,0.0,0.0,0,,0.0,49.5
2005,42167,42167 SANTA MARIA DE HUERTA,407,0.4176904176904177,7.177033492822966,5.263157894736842,1.3636363636363635,4.0,,,,0.0,1.0,20,,0.019656019656019656,88.1
2005,42168,42168 SANTA MARIA DE LAS HOYAS,188,0.425531914893617,6.0,6.0,1.0,1.0,,,,0.0,0.0,0,,0.0,62.6
2005,42171,42171 SERON DE NAGIMA,229,0.537117903930131,2.1739130434782608,1.0869565217391304,2.0,3.0,,,,0.0,0.0,0,,0.034934497816593885,54.0
2005,42172,42172 SOLIEDRA,39,0.28205128205128205,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,53.7
2005,42173,42173 SORIA,37200,0.19010752688172042,7.713646902947996,5.1134481616429275,1.508502024291498,89.0,,,,2.0,24.0,10898,,0.0871505376344086,0.0
2005,42174,42174 SOTILLO DEL RINCON,215,0.30697674418604654,2.2900763358778624,2.2900763358778624,1.0,15.0,,,,0.0,0.0,0,,0.05581395348837209,31.9
2005,42175,42175 SUELLACABRAS,31,0.45161290322580644,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,30.4
2005,42176,42176 TAJAHUERCE,37,0.32432432432432434,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,41.2
2005,42177,42177 TAJUECO,105,0.5619047619047619,0.0,0.0,,1.0,,,,0.0,0.0,0,,0.0,47.9
2005,42178,42178 TALVEILA,179,0.4748603351955307,5.813953488372093,4.651162790697675,1.25,2.0,,,,0.0,0.0,0,,0.027932960893854747,48.0
2005,42181,42181 TARDELCUENDE,580,0.3793103448275862,8.56269113149847,6.727828746177369,1.2727272727272727,4.0,,,,0.0,0.0,0,,0.013793103448275862,28.2
2005,42182,42182 TARODA,72,0.5,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,55.0
2005,42183,42183 TEJADO,179,0.4022346368715084,0.9615384615384616,0.0,,0.0,,,,0.0,0.0,0,,0.00558659217877095,44.3
2005,42184,42184 TORLENGUA,94,0.5106382978723404,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,60.8
2005,42185,42185 TORREBLACOS,33,0.5454545454545454,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,37.8
2005,42187,42187 TORRUBIA DE SORIA,80,0.3125,5.660377358490567,3.7735849056603774,1.5,0.0,,,,0.0,0.0,0,,0.0,43.3
2005,42188,42188 TREVAGO,75,0.38666666666666666,2.3255813953488373,0.0,,2.0,,,,0.0,0.0,0,,0.02666666666666667,53.0
2005,42189,42189 UCERO,94,0.40425531914893614,6.0,2.0,3.0,6.0,,,,0.0,0.0,0,,0.0,72.1
2005,42190,42190 VADILLO,141,0.3475177304964539,6.25,5.0,1.25,0.0,,,,0.0,0.0,0,,0.0070921985815602835,52.0
2005,42191,42191 VALDEAVELLANO DE TERA,234,0.3162393162393162,0.6896551724137931,0.0,,7.0,,,,0.0,0.0,21,,0.004273504273504274,29.7
2005,42192,42192 VALDEGEÑA,54,0.48148148148148145,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,35.3
2005,42193,42193 VALDELAGUA DEL CERRO,17,0.6470588235294118,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,55.4
2005,42194,42194 VALDEMALUQUE,244,0.6229508196721312,4.651162790697675,4.651162790697675,1.0,0.0,,,,0.0,0.0,0,,0.012295081967213115,66.8
2005,42195,42195 VALDENEBRO,153,0.48366013071895425,2.857142857142857,2.857142857142857,1.0,0.0,,,,0.0,0.0,0,,0.0915032679738562,54.4
2005,42196,42196 VALDEPRADO,20,0.3,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,54.8
2005,42197,42197 VALDERRODILLA,101,0.44554455445544555,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,43.3
2005,42198,42198 VALTAJEROS,27,0.6666666666666666,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.07407407407407407,37.7
2005,42200,42200 VELAMAZAN,122,0.45081967213114754,1.5625,1.5625,1.0,0.0,,,,0.0,0.0,0,,0.00819672131147541,56.5
2005,42201,42201 VELILLA DE LA SIERRA,34,0.3235294117647059,8.695652173913043,8.695652173913043,1.0,0.0,,,,0.0,0.0,0,,0.029411764705882353,12.8
2005,42202,42202 VELILLA DE LOS AJOS,40,0.65,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,65.6
2005,42204,42204 VIANA DE DUERO,73,0.3698630136986301,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,47.5
2005,42205,42205 VILLACIERVOS,121,0.35537190082644626,4.0,4.0,1.0,2.0,,,,0.0,0.0,0,,0.0,13.2
2005,42206,42206 VILLANUEVA DE GORMAZ,22,0.3181818181818182,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,70.7
2005,42207,42207 VILLAR DEL ALA,60,0.31666666666666665,2.941176470588235,2.941176470588235,1.0,0.0,,,,0.0,0.0,0,,0.0,28.9
2005,42208,42208 VILLAR DEL CAMPO,31,0.45161290322580644,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.0,34.5
2005,42209,42209 VILLAR DEL RIO,187,0.36363636363636365,2.7777777777777777,1.8518518518518516,1.5,3.0,,,,0.0,0.0,0,,0.026737967914438502,44.8
2005,42211,42211 VILLARES DE SORIA (LOS),109,0.3486238532110092,0.0,0.0,,0.0,,,,0.0,0.0,0,,0.01834862385321101,22.3
2005,42212,42212 VILLASAYAS,91,0.31868131868131866,3.3333333333333335,3.3333333333333335,1.0,0.0,,,,0.0,0.0,0,,0.03296703296703297,55.2
2005,42213,42213 VILLASECA DE ARCIEL,38,0.3684210526315789,4.3478260869565215,4.3478260869565215,1.0,0.0,,,,0.0,0.0,0,,0.0,45.0
2005,42215,42215 VINUESA,1025,0.25658536585365854,4.944178628389154,3.827751196172249,1.2916666666666667,25.0,,,,0.0,2.0,381,,0.01951219512195122,33.0
2005,42216,42216 VIZMANOS,34,0.47058823529411764,11.11111111111111,5.555555555555555,2.0,0.0,,,,0.0,0.0,0,,0.0,40.5
