FECHA,COD_MUNICIPIO,MUNICIPIO,POBLACION_TOTAL,PROP_ENVEJECIMIENTO,TASA_DEMANDA,TASA_PARO,SERVICIOS_TURISTICOS,SERVICIOS_SANIDAD,ESCUELAS,EMPRESAS,PROP_POBLACION_EXTRANJERA,DISTANCIA_CAPITAL
2012,42041,42041 BUBEROS,36,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3
2012,42042,42042 BUITRAGO,60,0.1333333333333333,4.878048780487805,2.4390243902439024,5.0,1.0,0.0,9.0,0.0166666666666666,13.4
2012,42043,42043 BURGO DE OSMA-CIUDAD DE OSMA,5228,0.2454093343534812,18.076076705438545,13.580635020433826,28.0,13.0,5.0,293.0,0.0967865340474368,56.9
2012,42044,42044 CABREJAS DEL CAMPO,64,0.5,3.4482758620689653,3.4482758620689653,0.0,1.0,0.0,0.0,0.0,28.3
2012,42045,42045 CABREJAS DEL PINAR,414,0.3864734299516908,15.555555555555555,11.555555555555555,5.0,2.0,0.0,21.0,0.1038647342995169,34.1
2012,42046,42046 CALATAÑAZOR,66,0.303030303030303,4.651162790697675,4.651162790697675,11.0,2.0,0.0,9.0,0.0757575757575757,31.6
2012,42048,42048 CALTOJAR,77,0.4805194805194805,2.631578947368421,2.631578947368421,2.0,3.0,0.0,7.0,0.0129870129870129,64.0
2012,42049,42049 CANDILICHERA,136,0.5367647058823529,1.6666666666666667,1.6666666666666667,0.0,4.0,0.0,0.0,0.0147058823529411,24.5
2012,42050,42050 CAÑAMAQUE,33,0.4242424242424242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.5
2012,42051,42051 CARABANTES,23,0.5652173913043478,10.0,10.0,0.0,1.0,0.0,0.0,0.0,58.4
2012,42052,42052 CARACENA,18,0.1666666666666666,7.142857142857142,7.142857142857142,0.0,0.0,0.0,0.0,0.0,87.1
2012,42053,42053 CARRASCOSA DE ABAJO,28,0.5,21.428571428571427,7.142857142857142,0.0,1.0,0.0,0.0,0.0,81.7
2012,42054,42054 CARRASCOSA DE LA SIERRA,22,0.4090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.4
2012,42055,42055 CASAREJOS,203,0.354679802955665,13.559322033898304,13.559322033898304,8.0,1.0,1.0,11.0,0.0098522167487684,58.0
2012,42056,42056 CASTILFRIO DE LA SIERRA,29,0.3448275862068966,15.789473684210526,15.789473684210526,0.0,1.0,0.0,0.0,0.1379310344827586,26.3
2012,42057,42057 CASTILRUIZ,212,0.6084905660377359,1.25,1.25,0.0,3.0,0.0,12.0,0.070754716981132,49.7
2012,42058,42058 CASTILLEJO DE ROBLEDO,136,0.4558823529411764,4.225352112676056,4.225352112676056,8.0,1.0,0.0,5.0,0.0147058823529411,98.6
2012,42059,42059 CENTENERA DE ANDALUZ,25,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.7
2012,42060,42060 CERBON,40,0.4,4.545454545454546,4.545454545454546,0.0,1.0,0.0,0.0,0.15,46.6
2012,42061,42061 CIDONES,347,0.2449567723342939,11.538461538461538,8.547008547008547,27.0,5.0,0.0,16.0,0.0576368876080691,15.1
2012,42062,42062 CIGUDOSA,34,0.5882352941176471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.3
2012,42063,42063 CIHUELA,67,0.5522388059701493,0.0,0.0,0.0,1.0,0.0,4.0,0.0149253731343283,71.0
2012,42064,42064 CIRIA,99,0.3434343434343434,0.0,0.0,2.0,1.0,0.0,0.0,0.0202020202020202,52.6
2012,42065,42065 CIRUJALES DEL RIO,28,0.3571428571428571,5.555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,22.1
2012,42068,42068 COSCURITA,103,0.4174757281553398,3.389830508474576,3.389830508474576,0.0,1.0,0.0,0.0,0.0388349514563106,44.6
2012,42069,42069 COVALEDA,1850,0.2875675675675676,20.01779359430605,15.302491103202849,13.0,1.0,2.0,113.0,0.0259459459459459,48.9
2012,42070,42070 CUBILLA,45,0.4888888888888889,21.73913043478261,17.391304347826086,2.0,1.0,0.0,0.0,0.0,45.9
2012,42071,42071 CUBO DE LA SOLANA,182,0.4395604395604395,8.333333333333332,6.25,5.0,5.0,0.0,0.0,0.0274725274725274,24.6
2012,42073,42073 CUEVA DE AGREDA,87,0.4597701149425287,4.25531914893617,0.0,2.0,1.0,0.0,0.0,0.0114942528735632,60.9
2012,42075,42075 DEVANOS,96,0.625,11.11111111111111,5.555555555555555,0.0,1.0,0.0,0.0,0.0104166666666666,63.1
2012,42076,42076 DEZA,262,0.4083969465648855,7.246376811594203,4.3478260869565215,3.0,4.0,0.0,16.0,0.0305343511450381,61.2
2012,42078,42078 DURUELO DE LA SIERRA,1297,0.2922127987663839,12.5,9.536082474226804,10.0,2.0,3.0,85.0,0.0300693909020817,71.2
2012,42079,42079 ESCOBOSA DE ALMAZAN,29,0.6896551724137931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.5
2012,42080,42080 ESPEJA DE SAN MARCELINO,180,0.4611111111111111,10.843373493975903,7.228915662650602,3.0,5.0,0.0,12.0,0.0166666666666666,71.2
2012,42081,42081 ESPEJON,198,0.3636363636363636,13.402061855670103,11.34020618556701,2.0,2.0,0.0,15.0,0.0808080808080808,71.9
2012,42082,42082 ESTEPA DE SAN JUAN,8,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.4
2012,42083,42083 FRECHILLA DE ALMAZAN,27,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4
2012,42084,42084 FRESNO DE CARACENA,29,0.3793103448275862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.1
2012,42085,42085 FUENTEARMEGIL,219,0.547945205479452,8.24742268041237,7.216494845360824,1.0,5.0,0.0,5.0,0.0,71.4
2012,42086,42086 FUENTECAMBRON,44,0.3863636363636363,0.0,0.0,0.0,2.0,0.0,0.0,0.0,86.9
2012,42087,42087 FUENTECANTOS,61,0.1967213114754098,12.5,10.0,0.0,1.0,0.0,6.0,0.0163934426229508,14.8
2012,42088,42088 FUENTELMONGE,80,0.525,2.941176470588235,0.0,0.0,1.0,0.0,0.0,0.0125,70.6
2012,42089,42089 FUENTELSAZ DE SORIA,58,0.3793103448275862,3.225806451612903,3.225806451612903,0.0,1.0,0.0,0.0,0.0,15.6
2012,42090,42090 FUENTEPINILLA,103,0.5242718446601942,4.166666666666666,4.166666666666666,0.0,3.0,0.0,4.0,0.0194174757281553,38.3
2012,42092,42092 FUENTES DE MAGAÑA,94,0.3297872340425531,16.94915254237288,15.254237288135592,1.0,1.0,0.0,0.0,0.0319148936170212,45.8
2012,42093,42093 FUENTESTRUN,57,0.4210526315789473,10.0,10.0,0.0,1.0,0.0,0.0,0.087719298245614,51.3
2012,42094,42094 GARRAY,629,0.1685214626391097,9.318181818181818,6.136363636363637,16.0,2.0,0.0,44.0,0.0222575516693163,8.8
2012,42095,42095 GOLMAYO,2219,0.088778729157278,15.649867374005304,9.217506631299734,21.0,7.0,3.0,171.0,0.0347003154574132,4.0
2012,42096,42096 GOMARA,377,0.3395225464190981,8.558558558558559,6.306306306306306,6.0,1.0,1.0,22.0,0.1326259946949602,38.7
2012,42097,42097 GORMAZ,26,0.3076923076923077,11.76470588235294,5.88235294117647,0.0,1.0,0.0,0.0,0.1923076923076923,65.2
2012,42098,42098 HERRERA DE SORIA,14,0.7142857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.5
2012,42100,42100 HINOJOSA DEL CAMPO,32,0.46875,0.0,0.0,0.0,1.0,0.0,0.0,0.03125,45.1
2012,42103,42103 LANGA DE DUERO,821,0.3105968331303289,7.346938775510205,5.510204081632653,7.0,6.0,1.0,44.0,0.1559074299634592,87.7
2012,42105,42105 LICERAS,63,0.4285714285714285,6.451612903225806,3.225806451612903,1.0,1.0,0.0,0.0,0.0317460317460317,93.8
2012,42106,42106 LOSILLA (LA),15,0.4666666666666667,28.57142857142857,14.285714285714285,0.0,1.0,0.0,0.0,0.0,25.9
2012,42107,42107 MAGAÑA,89,0.4044943820224719,11.76470588235294,9.803921568627452,1.0,3.0,0.0,4.0,0.0112359550561797,38.1
2012,42108,42108 MAJAN,13,0.5384615384615384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.8
2012,42110,42110 MATALEBRERAS,82,0.4634146341463415,19.51219512195122,14.634146341463412,4.0,1.0,0.0,8.0,0.024390243902439,44.9
2012,42111,42111 MATAMALA DE ALMAZAN,328,0.4054878048780488,13.142857142857142,9.142857142857142,0.0,3.0,0.0,10.0,0.0304878048780487,44.7
2012,42113,42113 MEDINACELI,810,0.2728395061728395,7.738095238095238,6.547619047619048,29.0,10.0,0.0,89.0,0.2382716049382716,78.9
2012,42115,42115 MIÑO DE MEDINACELI,81,0.3333333333333333,13.333333333333334,8.88888888888889,1.0,3.0,0.0,0.0,0.0864197530864197,75.1
2012,42116,42116 MIÑO DE SAN ESTEBAN,66,0.5909090909090909,4.0,0.0,1.0,1.0,0.0,0.0,0.0,83.1
2012,42117,42117 MOLINOS DE DUERO,180,0.25,17.699115044247787,14.15929203539823,13.0,1.0,0.0,13.0,0.0444444444444444,38.4
2012,42118,42118 MOMBLONA,26,0.5769230769230769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.1
2012,42119,42119 MONTEAGUDO DE LAS VICARIAS,246,0.4268292682926829,11.023622047244094,7.874015748031496,2.0,3.0,0.0,7.0,0.1585365853658536,72.4
2012,42120,42120 MONTEJO DE TIERMES,188,0.3776595744680851,6.666666666666667,6.666666666666667,10.0,5.0,0.0,11.0,0.1702127659574468,95.9
2012,42121,42121 MONTENEGRO DE CAMEROS,83,0.4096385542168674,4.651162790697675,2.3255813953488373,5.0,1.0,0.0,0.0,0.0,63.4
2012,42123,42123 MORON DE ALMAZAN,222,0.4144144144144144,8.771929824561402,7.894736842105263,4.0,2.0,0.0,17.0,0.1531531531531531,49.2
2012,42124,42124 MURIEL DE LA FUENTE,74,0.4324324324324324,5.0,2.5,3.0,1.0,0.0,0.0,0.027027027027027,36.6
2012,42125,42125 MURIEL VIEJO,81,0.382716049382716,11.363636363636363,9.090909090909092,0.0,1.0,0.0,0.0,0.0123456790123456,40.4
2012,42127,42127 NAFRIA DE UCERO,46,0.4347826086956521,16.666666666666664,12.5,2.0,3.0,0.0,0.0,0.0,69.7
2012,42128,42128 NARROS,45,0.3333333333333333,6.896551724137931,6.896551724137931,0.0,1.0,0.0,5.0,0.0,23.9
2012,42129,42129 NAVALENO,877,0.2565564424173318,16.236162361623617,9.96309963099631,18.0,2.0,1.0,70.0,0.057012542759407,47.1
2012,42130,42130 NEPAS,67,0.4477611940298507,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.2
2012,42131,42131 NOLAY,59,0.5084745762711864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.2
2012,42132,42132 NOVIERCAS,180,0.45,5.434782608695652,4.3478260869565215,2.0,1.0,0.0,9.0,0.0944444444444444,46.6
2012,42134,42134 OLVEGA,3861,0.1748251748251748,14.770070148090412,12.470771628994544,7.0,2.0,4.0,187.0,0.1696451696451696,50.1
2012,42135,42135 ONCALA,100,0.4,5.660377358490567,1.8867924528301887,1.0,4.0,0.0,4.0,0.07,32.3
2012,42139,42139 PINILLA DEL CAMPO,23,0.5652173913043478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.6
2012,42140,42140 PORTILLO DE SORIA,17,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6
2012,42141,42141 POVEDA DE SORIA (LA),122,0.3442622950819672,5.333333333333334,2.666666666666667,3.0,3.0,0.0,0.0,0.0081967213114754,31.5
2012,42142,42142 POZALMURO,73,0.3972602739726027,8.823529411764707,8.823529411764707,0.0,1.0,0.0,0.0,0.0410958904109589,40.7
2012,42144,42144 QUINTANA REDONDA,523,0.3518164435946462,11.57556270096463,8.681672025723474,5.0,9.0,1.0,20.0,0.0745697896749522,22.4
2012,42145,42145 QUINTANAS DE GORMAZ,147,0.4149659863945578,19.51219512195122,14.634146341463412,3.0,1.0,0.0,5.0,0.0476190476190476,61.0
2012,42148,42148 QUIÑONERIA,12,0.4166666666666667,14.285714285714285,14.285714285714285,0.0,1.0,0.0,0.0,0.0,54.5
2012,42149,42149 RABANOS (LOS),525,0.2666666666666666,12.424242424242424,8.484848484848486,3.0,5.0,0.0,28.0,0.1066666666666666,8.1
2012,42151,42151 REBOLLAR,42,0.3809523809523809,10.0,10.0,5.0,1.0,0.0,4.0,0.0,22.8
2012,42152,42152 RECUERDA,104,0.3365384615384615,10.9375,10.9375,1.0,4.0,0.0,4.0,0.0384615384615384,64.1
2012,42153,42153 RELLO,22,0.6818181818181818,14.285714285714285,14.285714285714285,4.0,1.0,0.0,0.0,0.0,75.7
2012,42154,42154 RENIEBLAS,98,0.2653061224489796,18.461538461538463,16.923076923076923,1.0,2.0,0.0,0.0,0.0204081632653061,15.4
2012,42155,42155 RETORTILLO DE SORIA,197,0.4467005076142132,8.24742268041237,8.24742268041237,4.0,8.0,0.0,6.0,0.0456852791878172,77.2
2012,42156,42156 REZNOS,33,0.303030303030303,8.695652173913043,4.3478260869565215,0.0,1.0,0.0,0.0,0.0606060606060606,52.5
2012,42157,42157 RIBA DE ESCALOTE (LA),18,0.7222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.1
2012,42158,42158 RIOSECO DE SORIA,136,0.375,8.571428571428571,7.142857142857142,2.0,2.0,0.0,4.0,0.088235294117647,37.8
2012,42159,42159 ROLLAMIENTA,40,0.475,0.0,0.0,1.0,1.0,0.0,0.0,0.025,25.3
2012,42160,42160 ROYO (EL),315,0.4222222222222222,6.666666666666667,4.848484848484849,8.0,2.0,0.0,23.0,0.0476190476190476,23.9
2012,42161,42161 SALDUERO,172,0.377906976744186,15.95744680851064,14.893617021276595,5.0,1.0,0.0,10.0,0.0116279069767441,39.5
2012,42162,42162 SAN ESTEBAN DE GORMAZ,3223,0.2758299720757058,13.13340227507756,9.66907962771458,29.0,18.0,4.0,193.0,0.094011790257524,69.3
2012,42163,42163 SAN FELICES,63,0.3174603174603174,16.666666666666664,13.88888888888889,4.0,1.0,0.0,4.0,0.0476190476190476,58.2
2012,42164,42164 SAN LEONARDO DE YAGÜE,2274,0.2124010554089709,12.758851035404142,10.420841683366731,18.0,1.0,3.0,128.0,0.1218117854001759,52.4
2012,42165,42165 SAN PEDRO MANRIQUE,642,0.2149532710280373,11.722488038277511,9.569377990430622,13.0,3.0,1.0,30.0,0.2320872274143302,42.1
2012,42166,42166 SANTA CRUZ DE YANGUAS,76,0.3815789473684211,0.0,0.0,2.0,2.0,0.0,0.0,0.0394736842105263,49.5
2012,42167,42167 SANTA MARIA DE HUERTA,352,0.3721590909090909,12.698412698412698,10.582010582010582,4.0,2.0,1.0,20.0,0.0795454545454545,88.1
2012,42168,42168 SANTA MARIA DE LAS HOYAS,133,0.4060150375939849,14.864864864864863,9.45945945945946,4.0,1.0,0.0,11.0,0.0075187969924812,62.6
2012,42171,42171 SERON DE NAGIMA,169,0.4852071005917159,5.47945205479452,4.10958904109589,3.0,2.0,0.0,20.0,0.0710059171597633,54.0
2012,42172,42172 SOLIEDRA,34,0.3823529411764705,5.88235294117647,5.88235294117647,0.0,2.0,0.0,0.0,0.0,53.7
2012,42174,42174 SOTILLO DEL RINCON,202,0.2772277227722772,5.970149253731343,5.223880597014925,17.0,1.0,0.0,19.0,0.0594059405940594,31.9
2012,42175,42175 SUELLACABRAS,27,0.3703703703703703,20.0,6.666666666666667,1.0,1.0,0.0,0.0,0.037037037037037,30.4
2012,42176,42176 TAJAHUERCE,31,0.4193548387096774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.2
2012,42177,42177 TAJUECO,83,0.5542168674698795,8.571428571428571,5.714285714285714,1.0,2.0,0.0,0.0,0.0240963855421686,47.9
2012,42178,42178 TALVEILA,140,0.6357142857142857,18.0,18.0,2.0,1.0,0.0,0.0,0.0,48.0
2012,42181,42181 TARDELCUENDE,484,0.4070247933884297,12.213740458015266,9.923664122137405,4.0,3.0,0.0,17.0,0.03099173553719,28.2
2012,42182,42182 TARODA,56,0.6071428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0
2012,42183,42183 TEJADO,135,0.5111111111111111,7.8125,3.125,1.0,1.0,0.0,0.0,0.0296296296296296,44.3
2012,42184,42184 TORLENGUA,80,0.5375,2.941176470588235,2.941176470588235,0.0,1.0,0.0,0.0,0.0125,60.8
2012,42185,42185 TORREBLACOS,28,0.6785714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.8
2012,42187,42187 TORRUBIA DE SORIA,72,0.3472222222222222,6.666666666666667,4.444444444444445,0.0,1.0,0.0,0.0,0.0833333333333333,43.3
2012,42188,42188 TREVAGO,65,0.4153846153846154,2.857142857142857,2.857142857142857,4.0,1.0,0.0,0.0,0.0153846153846153,53.0
2012,42189,42189 UCERO,75,0.32,19.607843137254903,15.68627450980392,10.0,1.0,0.0,7.0,0.0133333333333333,72.1
2012,42190,42190 VADILLO,131,0.3282442748091603,15.853658536585366,12.195121951219512,3.0,1.0,0.0,5.0,0.1755725190839694,52.0
2012,42191,42191 VALDEAVELLANO DE TERA,205,0.3317073170731707,9.6,7.199999999999999,10.0,2.0,0.0,18.0,0.0341463414634146,29.7
2012,42192,42192 VALDEGEÑA,42,0.4523809523809524,13.043478260869565,13.043478260869565,0.0,1.0,0.0,0.0,0.0,35.3
2012,42193,42193 VALDELAGUA DEL CERRO,17,0.5294117647058824,12.5,12.5,0.0,1.0,0.0,0.0,0.0,55.4
2012,42194,42194 VALDEMALUQUE,207,0.5942028985507246,23.456790123456788,17.28395061728395,3.0,6.0,0.0,8.0,0.0193236714975845,66.8
2012,42195,42195 VALDENEBRO,125,0.424,9.230769230769232,7.6923076923076925,0.0,2.0,0.0,4.0,0.088,54.4
2012,42196,42196 VALDEPRADO,13,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8
2012,42197,42197 VALDERRODILLA,90,0.4444444444444444,4.25531914893617,2.127659574468085,0.0,2.0,0.0,4.0,0.0,43.3
2012,42198,42198 VALTAJEROS,24,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,37.7
2012,42200,42200 VELAMAZAN,98,0.4489795918367347,7.6923076923076925,5.769230769230769,4.0,2.0,0.0,0.0,0.0204081632653061,56.5
2012,42201,42201 VELILLA DE LA SIERRA,30,0.2333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0333333333333333,12.8
2012,42202,42202 VELILLA DE LOS AJOS,31,0.7741935483870968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.6
2012,42204,42204 VIANA DE DUERO,67,0.417910447761194,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,47.5
2012,42205,42205 VILLACIERVOS,98,0.5204081632653061,2.127659574468085,2.127659574468085,2.0,2.0,0.0,4.0,0.0,13.2
2012,42206,42206 VILLANUEVA DE GORMAZ,10,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.7
2012,42207,42207 VILLAR DEL ALA,56,0.2678571428571428,12.5,6.25,0.0,1.0,0.0,0.0,0.0535714285714285,28.9
2012,42208,42208 VILLAR DEL CAMPO,23,0.6086956521739131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.5
2012,42209,42209 VILLAR DEL RIO,165,0.3151515151515151,8.181818181818182,7.272727272727272,8.0,4.0,0.0,4.0,0.0424242424242424,44.8
2012,42211,42211 VILLARES DE SORIA (LOS),99,0.3737373737373737,7.142857142857142,7.142857142857142,2.0,2.0,0.0,0.0,0.0101010101010101,22.3
2012,42212,42212 VILLASAYAS,75,0.3733333333333333,8.88888888888889,4.444444444444445,0.0,2.0,0.0,0.0,0.0,55.2
2012,42213,42213 VILLASECA DE ARCIEL,38,0.5263157894736842,6.25,6.25,0.0,1.0,0.0,0.0,0.131578947368421,45.0
2012,42215,42215 VINUESA,975,0.28,16.39072847682119,15.066225165562914,35.0,1.0,2.0,88.0,0.0492307692307692,33.0
2012,42216,42216 VIZMANOS,27,0.5185185185185185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.5
2012,42217,42217 VOZMEDIANO,41,0.4146341463414634,15.0,10.0,2.0,1.0,0.0,0.0,0.024390243902439,65.8
2012,42218,42218 YANGUAS,123,0.2357723577235772,18.666666666666668,16.0,8.0,1.0,0.0,9.0,0.2601626016260163,48.3
2012,42219,42219 YELO,48,0.4166666666666667,7.142857142857142,3.571428571428571,0.0,1.0,0.0,0.0,0.0,74.0
2013,42001,42001 ABEJAR,348,0.3247126436781609,15.023474178403756,12.206572769953052,27.0,2.0,0.0,20.0,0.0689655172413793,27.4
2013,42003,42003 ADRADAS,58,0.5172413793103449,10.714285714285714,3.571428571428571,4.0,2.0,0.0,5.0,0.0,54.3
2013,42004,42004 AGREDA,3134,0.2472878111040204,12.63823064770932,10.742496050552925,5.0,1.0,3.0,191.0,0.1068921506062539,57.1
2013,42006,42006 ALCONABA,193,0.2694300518134715,6.153846153846154,3.8461538461538463,0.0,3.0,0.0,6.0,0.1036269430051813,13.0
2013,42007,42007 ALCUBILLA DE AVELLANEDA,153,0.5751633986928104,14.285714285714285,7.936507936507936,2.0,4.0,0.0,4.0,0.065359477124183,78.9
2013,42008,42008 ALCUBILLA DE LAS PEÑAS,67,0.4626865671641791,0.0,0.0,1.0,3.0,0.0,10.0,0.0895522388059701,68.5
2013,42009,42009 ALDEALAFUENTE,99,0.3232323232323232,4.761904761904762,3.1746031746031744,0.0,2.0,0.0,0.0,0.0606060606060606,25.1
2013,42010,42010 ALDEALICES,25,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.16,26.8
2013,42011,42011 ALDEALPOZO,27,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.1851851851851851,29.2
2013,42012,42012 ALDEALSEÑOR,44,0.4318181818181818,0.0,0.0,1.0,1.0,0.0,0.0,0.0681818181818181,23.9
2013,42013,42013 ALDEHUELA DE PERIAÑEZ,47,0.3404255319148936,0.0,0.0,3.0,1.0,0.0,0.0,0.0,21.6
